1;1641021254.0;52645.0;10800.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
2;1641022430.0;40859.0;12600.0;640;-1.0;-1.0;640;12600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
3;1641023009.0;88784.0;7172.0;256;-1.0;-1.0;256;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
4;1641023015.0;468750.0;3530.0;512;-1.0;-1.0;512;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
5;1641023029.0;38207.0;2359.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
6;1641033312.0;33282.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
7;1641033338.0;33960.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
8;1641033350.0;41857.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
9;1641064097.0;16735.0;2352.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
10;1641064102.0;19066.0;2354.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
11;1641064115.0;22102.0;7138.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
12;1641065888.0;9883.0;21540.0;256;-1.0;-1.0;256;21540.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
13;1641075091.0;740.0;1193.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
14;1641078987.0;538.0;12600.0;640;-1.0;-1.0;640;12600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
15;1641083152.0;17957.0;2337.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
16;1641083155.0;10316.0;7149.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
17;1641083169.0;18137.0;2350.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
18;1641083672.0;3086.0;2311.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
19;1641083674.0;662.0;2345.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
20;1641083678.0;17057.0;7166.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
21;1641086149.0;50.0;22282.0;512;-1.0;-1.0;512;28800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
22;1641086182.0;44315.0;3569.0;256;-1.0;-1.0;256;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
23;1641086184.0;21169.0;7177.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
24;1641086186.0;18795.0;2333.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
25;1641090090.0;35.0;13086.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
26;1641090312.0;1951.0;4050.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
27;1641090410.0;1853.0;59.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
28;1641090441.0;1961.0;10732.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
29;1641090642.0;1973.0;76.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
30;1641090693.0;2275.0;57.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
31;1641090770.0;2526.0;16500.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
32;1641091484.0;2028.0;134.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
33;1641092635.0;57.0;1387.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
34;1641092715.0;38258.0;2364.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
35;1641092717.0;15301.0;3526.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
36;1641092719.0;40660.0;3571.0;256;-1.0;-1.0;256;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
37;1641092950.0;385.0;12996.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
38;1641093433.0;372.0;6311.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
39;1641093575.0;678.0;6936.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
40;1641094511.0;4033.0;12339.0;640;-1.0;-1.0;640;12600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
41;1641097744.0;2487.0;7006.0;256;-1.0;-1.0;256;10740.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
42;1641100743.0;7433.0;3550.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
43;1641100757.0;9160.0;7150.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
44;1641100765.0;5584.0;2326.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
45;1641101794.0;50.0;10390.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
46;1641101807.0;10455.0;9061.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
47;1641101810.0;19581.0;106.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
48;1641102085.0;1148.0;10540.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
49;1641102088.0;11750.0;7196.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
50;1641102102.0;18980.0;108.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
51;1641104809.0;419475.0;3534.0;512;-1.0;-1.0;512;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
52;1641104812.0;34821.0;2349.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
53;1641104815.0;399767.0;3553.0;512;-1.0;-1.0;512;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
54;1641105834.0;36.0;10800.0;192;-1.0;-1.0;192;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
55;1641108853.0;39266.0;7148.0;256;-1.0;-1.0;256;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
56;1641108856.0;960.0;2338.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
57;1641108859.0;442999.0;113.0;512;-1.0;-1.0;512;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
58;1641112372.0;9057.0;3600.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
59;1641112374.0;3249.0;2345.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
60;1641112392.0;17057.0;2400.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
61;1641112424.0;8.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
62;1641112432.0;2.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
63;1641114090.0;558.0;875.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
64;1641115531.0;3695.0;12600.0;640;-1.0;-1.0;640;12600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
65;1641116758.0;2174.0;4200.0;192;-1.0;-1.0;192;4200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
66;1641118444.0;13531.0;2367.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
67;1641118446.0;13931.0;3552.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
68;1641118449.0;17578.0;7134.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
69;1641121250.0;36593.0;12166.0;640;-1.0;-1.0;640;12600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
70;1641121353.0;2543.0;3357.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
71;1641121380.0;5067.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
72;1641121402.0;5047.0;21600.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
73;1641122648.0;2368.0;10800.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
74;1641123376.0;1685.0;4483.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
75;1641123453.0;1643.0;14439.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
76;1641123514.0;5118.0;7572.0;256;-1.0;-1.0;256;21600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
77;1641123897.0;1258.0;10800.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
78;1641124438.0;4668.0;107.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
79;1641129823.0;2179.0;107.0;256;-1.0;-1.0;256;21540.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
80;1641132016.0;5408.0;2344.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
81;1641132018.0;4208.0;2330.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
82;1641132021.0;4283.0;7169.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
83;1641134526.0;5364.0;2331.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
84;1641134536.0;7550.0;3534.0;256;-1.0;-1.0;256;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
85;1641134539.0;7778.0;2363.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
86;1641134614.0;39.0;35.0;256;-1.0;-1.0;256;21540.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
87;1641134854.0;50.0;35.0;256;-1.0;-1.0;256;21540.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
88;1641134980.0;42.0;4747.0;256;-1.0;-1.0;256;21540.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
89;1641139073.0;50.0;7125.0;128;-1.0;-1.0;128;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
90;1641139083.0;4176.0;3554.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
91;1641139086.0;4485.0;2321.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
92;1641142598.0;3967.0;2346.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
93;1641142610.0;5510.0;2363.0;128;-1.0;-1.0;128;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
94;1641142613.0;8008.0;3539.0;128;-1.0;-1.0;128;3600.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
95;1641145119.0;10246.0;2323.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
96;1641145129.0;81537.0;7200.0;256;-1.0;-1.0;256;7200.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
97;1641145131.0;24917.0;2369.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
98;1641145545.0;38.0;10800.0;128;-1.0;-1.0;128;10800.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
99;1641146644.0;29132.0;2400.0;256;-1.0;-1.0;256;2400.0;-1.0;0;-1;-1;-1;-1;-1;-1;0
